Open,High,Low,Close,Volume,Dividends,Stock Splits
440.3580017089844,516.968994140625,439.10400390625,515.135986328125,1771440000,0.0,0.0
522.2860107421875,657.3179931640625,504.4939880371094,651.4310302734375,5179829760,0.0,0.0
644.906005859375,747.9929809570312,597.7979736328125,702.7670288085938,4524539904,0.0,0.0
700.593994140625,753.1209716796875,664.989013671875,695.8159790039062,3821580032,0.0,0.0
696.3759765625,697.1320190429688,621.0609741210938,684.447998046875,2758710016,0.0,0.0
686.1920166015625,718.385009765625,680.7860107421875,696.208984375,2165690112,0.0,0.0
696.2369995117188,735.8250122070312,696.2369995117188,719.9749755859375,2147389952,0.0,0.0
721.7319946289062,803.927978515625,689.2310180664062,794.64501953125,3249230080,0.0,0.0
793.9010009765625,881.9439697265625,785.3419799804688,826.822998046875,4096549888,0.0,0.0
827.5159912109375,845.06201171875,756.0040283203125,819.0859985351562,3969939968,0.0,0.0
820.2360229492188,880.5430297851562,792.6890258789062,821.06298828125,3569060096,0.0,0.0
822.6430053710938,827.6829833984375,543.7620239257812,674.8599853515625,4977710080,0.0,0.0
681.3159790039062,763.89501953125,679.7310180664062,719.3870239257812,2480339968,0.0,0.0
721.7689819335938,721.7689819335938,614.9219970703125,694.1480102539062,2300549888,0.0,0.0
698.8699951171875,782.52099609375,698.8699951171875,765.833984375,2491760128,0.0,0.0
763.3699951171875,786.7899780273438,760.9349975585938,773.8359985351562,2201159936,0.0,0.0
774.969970703125,789.2529907226562,738.4130249023438,762.8419799804688,2100029952,0.0,0.0
762.2080078125,763.3189697265625,701.18701171875,737.0230102539062,2389149952,0.0,0.0
740.3889770507812,770.1170043945312,729.6079711914062,753.5919799804688,2648969984,0.0,0.0
753.8150024414062,753.8150024414062,685.2310180664062,717.2570190429688,3187780096,0.0,0.0
712.2119750976562,760.3480224609375,710.1190185546875,756.7329711914062,2554269952,0.0,0.0
755.7570190429688,782.530029296875,742.0040283203125,772.6409912109375,2595760128,0.0,0.0
772.3460083007812,914.8300170898438,772.3460083007812,884.4439697265625,5783349760,0.0,0.0
886.0,974.4710083007812,868.4509887695312,962.719970703125,5093159936,0.0,0.0
961.7130126953125,1045.0799560546875,946.0859985351562,980.9219970703125,6502859776,0.0,0.0
975.75,1075.3900146484375,956.3250122070312,997.719970703125,6683149824,0.0,0.0
995.1539916992188,1060.7099609375,994.6220092773438,1041.6800537109375,4662219776,0.0,0.0
1043.010009765625,1153.1700439453125,1043.010009765625,1153.1700439453125,5569880064,0.0,0.0
1158.260009765625,1266.9300537109375,1016.0499877929688,1148.530029296875,8450970112,0.0,0.0
1146.0,1320.97998046875,1145.489990234375,1299.739990234375,7965459968,0.0,0.0
1300.3399658203125,1417.3800048828125,1226.5999755859375,1255.8199462890625,9214950400,0.0,0.0
1268.0899658203125,1337.300048828125,1135.1700439453125,1154.9300537109375,7235899904,0.0,0.0
1158.2900390625,1296.0400390625,1120.0899658203125,1273.199951171875,5222300160,0.0,0.0
1270.469970703125,1432.8800048828125,1270.469970703125,1396.4200439453125,5746760192,0.0,0.0
1397.47998046875,1400.56005859375,1286.2099609375,1366.77001953125,4841630208,0.0,0.0
1365.2099609375,1390.5899658203125,1290.5999755859375,1291.9200439453125,4781100032,0.0,0.0
1292.6300048828125,1292.6300048828125,875.5449829101562,1053.68994140625,8405139968,0.0,0.0
1061.3399658203125,1090.22998046875,780.9219970703125,1014.25,8545160192,0.0,0.0
1016.4400024414062,1100.31005859375,967.7589721679688,1036.280029296875,5938319872,0.0,0.0
1028.8199462890625,1093.219970703125,1003.7100219726562,1039.0999755859375,4084450048,0.0,0.0
1044.949951171875,1167.1099853515625,1044.949951171875,1155.1500244140625,3975190016,0.0,0.0
1155.6800537109375,1155.6800537109375,1021.5,1049.5799560546875,3378089984,0.0,0.0
1055.3499755859375,1089.0999755859375,930.7410278320312,1003.260009765625,3810099968,0.0,0.0
1004.1699829101562,1023.22998046875,920.5399780273438,986.22900390625,3556699904,0.0,0.0
987.4769897460938,1062.43994140625,965.8079833984375,1058.780029296875,3944039936,0.0,0.0
1063.219970703125,1104.6600341796875,1034.739990234375,1056.030029296875,4050190080,0.0,0.0
1052.699951171875,1080.5999755859375,996.7839965820312,1055.1700439453125,3617690112,0.0,0.0
1055.75,1121.97998046875,1042.1199951171875,1107.0699462890625,3002870016,0.0,0.0
1111.780029296875,1257.77001953125,1111.780029296875,1246.010009765625,5372329984,0.0,0.0
1246.699951171875,1256.699951171875,1169.0799560546875,1182.3599853515625,3715079936,0.0,0.0
1184.1300048828125,1184.6300048828125,1058.969970703125,1071.1300048828125,4107859968,0.0,0.0
1071.0899658203125,1128.6600341796875,1034.5,1118.31005859375,3757560064,0.0,0.0
1119.3699951171875,1161.3499755859375,984.8189697265625,1036.7900390625,5261680128,0.0,0.0
1035.77001953125,1035.77001953125,757.97998046875,915.7849731445312,6713290240,0.0,0.0
919.2109985351562,991.9429931640625,847.6900024414062,964.0189819335938,3243480064,0.0,0.0
964.6669921875,969.031982421875,805.0640258789062,834.6820068359375,2997090048,0.0,0.0
834.9580078125,856.64599609375,644.5989990234375,697.9509887695312,4269530112,0.0,0.0
707.7369995117188,796.4390258789062,574.4190063476562,793.1220092773438,6518269952,0.0,0.0
790.427978515625,851.2000122070312,723.4329833984375,757.0679931640625,3896179968,0.0,0.0
755.843017578125,845.0859985351562,755.843017578125,817.8070068359375,3708189952,0.0,0.0
818.47998046875,884.0040283203125,788.833984375,883.864990234375,2495820032,0.0,0.0
882.4669799804688,917.4000244140625,825.5770263671875,860.4149780273438,2930530048,0.0,0.0
859.2880249023438,859.2880249023438,788.2219848632812,814.6599731445312,2486650112,0.0,0.0
817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,2243450112,0.0,0.0
869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,2081170048,0.0,0.0
844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,2818370048,0.0,0.0
923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,2900100096,0.0,0.0
934.7860107421875,950.0050048828125,917.8480224609375,944.2100219726562,2369449984,0.0,0.0
944.7479858398438,976.594970703125,940.7540283203125,974.114990234375,2525720064,0.0,0.0
973.3489990234375,982.9329833984375,915.4450073242188,923.9210205078125,2567290112,0.0,0.0
921.6680297851562,957.7769775390625,921.5540161132812,943.864990234375,2169019904,0.0,0.0
943.5670166015625,965.2650146484375,892.9539794921875,895.3709716796875,2545260032,0.0,0.0
894.135009765625,912.375,830.56298828125,849.9710083007812,2531729920,0.0,0.0
849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,2150370048,0.0,0.0
811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,2334820096,0.0,0.0
861.593017578125,879.531005859375,818.5499877929688,840.5150146484375,1926579968,0.0,0.0
839.458984375,853.14599609375,822.3809814453125,844.8099975585938,1646960000,0.0,0.0
845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,2044480000,0.0,0.0
870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,2053980032,0.0,0.0
877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,1963980032,0.0,0.0
856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,1868519936,0.0,0.0
871.7639770507812,876.3779907226562,852.4219970703125,856.85302734375,1894419968,0.0,0.0
856.7109985351562,868.4539794921875,855.2069702148438,857.2249755859375,1699369984,0.0,0.0
856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,1697939968,0.0,0.0
866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,1898489984,0.0,0.0
853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,1943069952,0.0,0.0
816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,2175419904,0.0,0.0
752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,1891640064,0.0,0.0
702.197021484375,729.156005859375,648.1069946289062,728.916015625,2233019904,0.0,0.0
730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,1532960000,0.0,0.0
685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,1562680064,0.0,0.0
724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,1764999936,0.0,0.0
698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,1425959936,0.0,0.0
691.218994140625,702.7839965820312,594.0999755859375,614.291015625,1810560000,0.0,0.0
614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,1770460032,0.0,0.0
611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,1417350016,0.0,0.0
601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,1267810048,0.0,0.0
551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,2685499904,0.0,0.0
546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,2046790016,0.0,0.0
556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,1833680000,0.0,0.0
559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,1781270016,0.0,0.0
562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,1523459968,0.0,0.0
539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,1596349952,0.0,0.0
542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,1300009984,0.0,0.0
522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,1151170048,0.0,0.0
524.2869873046875,526.3790283203125,470.44000244140625,489.95098876953125,1638880000,0.0,0.0
489.5899963378906,491.4590148925781,449.97100830078125,450.1159973144531,1617939968,0.0,0.0
450.2909851074219,466.21099853515625,444.8609924316406,446.27899169921875,1514179968,0.0,0.0
448.07501220703125,450.81298828125,385.81298828125,385.9679870605469,1970230016,0.0,0.0
385.9049987792969,409.9289855957031,368.63299560546875,394.6449890136719,1878130048,0.0,0.0
395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,1323920000,0.0,0.0
397.2539978027344,400.52801513671875,363.80499267578125,379.60699462890625,1256930048,0.0,0.0
379.6990051269531,395.1709899902344,377.5929870605469,386.42498779296875,1102259968,0.0,0.0
387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,1363399936,0.0,0.0
416.4849853515625,417.47198486328125,375.30999755859375,380.5429992675781,1287730048,0.0,0.0
379.9469909667969,387.71600341796875,369.8160095214844,383.23199462890625,1210680064,0.0,0.0
382.7309875488281,385.19500732421875,366.9110107421875,370.2850036621094,967105984,0.0,0.0
370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,951475008,0.0,0.0
385.7430114746094,402.5899963378906,385.60198974609375,400.50799560546875,948488000,0.0,0.0
400.85699462890625,429.2510070800781,390.6099853515625,398.5260009765625,1478390016,0.0,0.0
399.4110107421875,415.88800048828125,393.8789978027344,414.2430114746094,1196000000,0.0,0.0
415.02398681640625,430.5400085449219,412.47100830078125,430.5400085449219,1439040000,0.0,0.0
430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,2519360000,0.0,0.0
493.1600036621094,526.469970703125,482.65899658203125,492.7349853515625,2419249920,0.0,0.0
492.5799865722656,512.0239868164062,488.27899169921875,501.4779968261719,1519079936,0.0,0.0
502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,1726089984,0.0,0.0
532.073974609375,534.197021484375,500.25,511.1470031738281,1758979968,0.0,0.0
511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,1760359936,0.0,0.0
503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,1762940032,0.0,0.0
524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,2256869888,0.0,0.0
567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,2849469952,0.0,0.0
616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,2612460032,0.0,0.0
606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,2426269952,0.0,0.0
621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,2386830080,0.0,0.0
643.3980102539062,708.875,643.3980102539062,708.1580200195312,3581860096,0.0,0.0
707.06201171875,707.06201171875,600.2119750976562,615.416015625,4216140032,0.0,0.0
618.0789794921875,663.1810302734375,604.0070190429688,662.8090209960938,2984009984,0.0,0.0
662.1090087890625,684.8679809570312,647.031982421875,647.031982421875,2598129920,0.0,0.0
644.64599609375,691.4420166015625,644.64599609375,683.677978515625,2496659968,0.0,0.0
683.9119873046875,697.7559814453125,670.5130004882812,688.8809814453125,2740559872,0.0,0.0
689.760986328125,694.4390258789062,666.1170043945312,669.9240112304688,2853100032,0.0,0.0
670.4630126953125,674.4030151367188,637.5399780273438,673.6129760742188,2678960128,0.0,0.0
674.0750122070312,688.8419799804688,667.4199829101562,687.1489868164062,2822269952,0.0,0.0
686.5910034179688,784.3410034179688,686.5910034179688,779.5430297851562,4210939904,0.0,0.0
776.7750244140625,803.7459716796875,762.6320190429688,785.6240234375,3533410048,0.0,0.0
784.5830078125,827.4550170898438,784.2369995117188,816.1199951171875,3035040000,0.0,0.0
816.0880126953125,835.0570068359375,764.8829956054688,792.3109741210938,3105570048,0.0,0.0
793.3389892578125,795.7579956054688,710.177978515625,753.7249755859375,4316120064,0.0,0.0
755.0089721679688,774.2490234375,728.1290283203125,752.8569946289062,2920489984,0.0,0.0
752.9019775390625,759.5289916992188,718.4719848632812,752.2750244140625,2877870080,0.0,0.0
752.5789794921875,766.7479858398438,726.6640014648438,727.2769775390625,2748950016,0.0,0.0
727.0130004882812,736.9769897460938,669.8250122070312,679.5859985351562,3290080000,0.0,0.0
679.8770141601562,691.4110107421875,644.0659790039062,686.0479736328125,2668480000,0.0,0.0
687.1749877929688,741.31201171875,675.3189697265625,733.4959716796875,2362500096,0.0,0.0
732.7329711914062,742.1699829101562,695.7919921875,730.5490112304688,3005110016,0.0,0.0
731.1430053710938,739.052001953125,700.9949951171875,708.8709716796875,2523069952,0.0,0.0
708.0869750976562,710.2000122070312,682.541015625,707.0499877929688,2476130048,0.0,0.0
708.718017578125,718.8330078125,668.833984375,672.656982421875,2350619904,0.0,0.0
672.1019897460938,695.031005859375,663.8090209960938,694.3670043945312,2305740032,0.0,0.0
695.072021484375,715.5780029296875,686.791015625,696.530029296875,2021549952,0.0,0.0
697.9229736328125,723.7529907226562,692.6690063476562,715.3690185546875,2156910080,0.0,0.0
717.1929931640625,719.2780151367188,692.4940185546875,699.2219848632812,2005170048,0.0,0.0
700.177978515625,700.9760131835938,644.0260009765625,647.7410278320312,2230469888,0.0,0.0
646.6699829101562,651.635986328125,572.9520263671875,583.5850219726562,2995429888,0.0,0.0
584.5360107421875,610.8179931640625,557.2059936523438,601.7550048828125,2791099904,0.0,0.0
602.1400146484375,617.1859741210938,575.6240234375,586.7340087890625,2110919936,0.0,0.0
587.426025390625,606.1749877929688,583.5120239257812,587.280029296875,1694300032,0.0,0.0
588.52001953125,590.3280029296875,562.8660278320312,572.6680297851562,1788790016,0.0,0.0
573.0449829101562,576.0490112304688,512.552001953125,516.0360107421875,2356900096,0.0,0.0
516.1480102539062,572.2639770507812,516.1480102539062,565.3880004882812,2330820096,0.0,0.0
566.8300170898438,583.135986328125,545.4310302734375,559.5900268554688,2053970048,0.0,0.0
558.4970092773438,585.5380249023438,557.0659790039062,577.64501953125,1985040000,0.0,0.0
578.6719970703125,589.093017578125,567.6649780273438,580.0430297851562,1945890048,0.0,0.0
580.4290161132812,597.0770263671875,577.322021484375,591.8079833984375,1880390016,0.0,0.0
591.2589721679688,624.5130004882812,591.2589721679688,618.3289794921875,1832550016,0.0,0.0
619.43701171875,623.4290161132812,583.7470092773438,592.9849853515625,1903430016,0.0,0.0
593.406005859375,611.3300170898438,580.9819946289062,609.302978515625,1844269952,0.0,0.0
610.2620239257812,611.6430053710938,596.39599609375,607.1240234375,1756530048,0.0,0.0
607.68701171875,616.1439819335938,601.6929931640625,605.18701171875,1880140032,0.0,0.0
605.4429931640625,608.8109741210938,595.593017578125,601.0770263671875,1637779968,0.0,0.0
600.905029296875,608.5830078125,597.56201171875,597.56201171875,1519309952,0.0,0.0
594.344970703125,594.344970703125,511.8890075683594,526.47900390625,2234880000,0.0,0.0
524.8569946289062,536.8579711914062,515.2689819335938,533.2839965820312,1982119936,0.0,0.0
532.7100219726562,538.9550170898438,491.2349853515625,496.8429870605469,1932760064,0.0,0.0
498.01800537109375,501.9049987792969,459.0039978027344,477.4939880371094,2080130048,0.0,0.0
478.3810119628906,523.5449829101562,467.46600341796875,519.7420043945312,2458650112,0.0,0.0
520.47998046875,521.3049926757812,487.468994140625,491.0039978027344,1808269952,0.0,0.0
490.41400146484375,503.2229919433594,488.85101318359375,499.6419982910156,1314109952,0.0,0.0
499.4599914550781,507.6409912109375,498.64801025390625,500.447998046875,1264870016,0.0,0.0
499.38299560546875,521.7960205078125,494.0660095214844,518.8909912109375,1513869952,0.0,0.0
519.0230102539062,542.35302734375,516.31201171875,537.9569702148438,1726569984,0.0,0.0
538.5059814453125,541.0150146484375,519.3690185546875,536.2680053710938,1596290048,0.0,0.0
536.447021484375,543.7169799804688,524.2589721679688,527.3670043945312,1462070016,0.0,0.0
527.1939697265625,527.1939697265625,456.87701416015625,465.8169860839844,2226030080,0.0,0.0
466.27398681640625,479.1289978027344,462.39300537109375,474.5199890136719,1651379968,0.0,0.0
474.76800537109375,475.3590087890625,426.468994140625,457.6719970703125,2490579968,0.0,0.0
455.9360046386719,470.343994140625,448.89599609375,460.30999755859375,4007950080,0.0,0.0
460.7330017089844,461.2130126953125,432.7720031738281,432.7720031738281,1356560000,0.0,0.0
432.2439880371094,444.2430114746094,424.8389892578125,442.364990234375,1368940032,0.0,0.0
442.2900085449219,443.6180114746094,419.6830139160156,422.364990234375,1360790016,0.0,0.0
422.5870056152344,441.7929992675781,407.9469909667969,436.0090026855469,1564499968,0.0,0.0
436.2090148925781,458.7969970703125,436.2090148925781,455.17999267578125,1475939968,0.0,0.0
455.24200439453125,457.1390075683594,446.385009765625,453.9179992675781,1511730048,0.0,0.0
453.8240051269531,479.1300048828125,447.1109924316406,475.34698486328125,1625789952,0.0,0.0
475.385986328125,483.85400390625,462.5820007324219,464.19500732421875,1683939968,0.0,0.0
464.1510009765625,481.4360046386719,455.18499755859375,467.3179931640625,1549769984,0.0,0.0
467.2869873046875,483.2250061035156,464.6289978027344,474.4119873046875,1828610048,0.0,0.0
474.35699462890625,479.6520080566406,457.614990234375,474.0119934082031,1627609984,0.0,0.0
474.0570068359375,491.6600036621094,466.83599853515625,491.6600036621094,1358360064,0.0,0.0
492.0679931640625,503.1990051269531,488.4169921875,489.1189880371094,1344560000,0.0,0.0
488.87799072265625,490.85198974609375,475.17498779296875,476.6820068359375,1533799936,0.0,0.0
476.1619873046875,478.3179931640625,433.9599914550781,434.42401123046875,1789069952,0.0,0.0
434.5150146484375,447.3160095214844,429.5069885253906,446.51800537109375,1422470016,0.0,0.0
446.50201416015625,446.50201416015625,422.80999755859375,430.0740051269531,1495440000,0.0,0.0
430.7409973144531,442.3630065917969,430.7409973144531,434.0270080566406,1489670016,0.0,0.0
434.510986328125,439.4339904785156,431.4739990234375,436.08599853515625,1235820032,0.0,0.0
435.88299560546875,454.0010070800781,433.9209899902344,449.8500061035156,1350160000,0.0,0.0
450.42498779296875,480.6579895019531,446.7980041503906,480.6579895019531,1858680064,0.0,0.0
480.0769958496094,508.7799987792969,468.9150085449219,501.00201416015625,2288100096,0.0,0.0
500.8380126953125,513.4329833984375,474.3590087890625,480.51300048828125,2371559936,0.0,0.0
480.62799072265625,483.239990234375,465.1419982910156,469.6189880371094,2068739968,0.0,0.0
469.3070068359375,469.3070068359375,443.6929931640625,450.697998046875,1821350016,0.0,0.0
450.6789855957031,468.0830078125,445.7760009765625,462.4360046386719,1504310016,0.0,0.0
462.43798828125,470.89801025390625,458.1189880371094,459.6570129394531,1338589952,0.0,0.0
459.4389953613281,469.7659912109375,449.7279968261719,450.8529968261719,1596999936,0.0,0.0
451.135986328125,481.1419982910156,450.56500244140625,479.37298583984375,2287520000,0.0,0.0
479.906005859375,482.8680114746094,466.4739990234375,472.4930114746094,1930780032,0.0,0.0
472.33099365234375,483.6960144042969,461.42401123046875,464.0369873046875,1621560064,0.0,0.0
464.0090026855469,473.22198486328125,458.2909851074219,469.6659851074219,1734259968,0.0,0.0
469.6780090332031,471.593994140625,462.989013671875,466.89801025390625,1531890048,0.0,0.0
466.9150085449219,470.3559875488281,462.7120056152344,466.6650085449219,1631910016,0.0,0.0
466.8269958496094,467.9519958496094,448.6409912109375,457.08099365234375,2141590000,0.0,0.0
457.2449951171875,457.2449951171875,430.4440002441406,433.86700439453125,1820680000,0.0,0.0
433.8689880371094,435.4570007324219,410.4639892578125,420.74700927734375,1888060000,0.0,0.0
420.8059997558594,425.03399658203125,410.3089904785156,412.6210021972656,1569300000,0.0,0.0
412.5669860839844,420.54901123046875,399.9100036621094,418.2619934082031,1722340000,0.0,0.0
418.23699951171875,420.1860046386719,403.7760009765625,407.25201416015625,1466540000,0.0,0.0
407.34600830078125,413.71600341796875,402.4320068359375,410.5159912109375,1396820000,0.0,0.0
410.5669860839844,414.5400085449219,403.31500244140625,406.6579895019531,1384880000,0.0,0.0
406.8009948730469,411.4049987792969,376.0769958496094,380.2149963378906,1828350000,0.0,0.0
379.8919982910156,380.6709899902344,353.7340087890625,356.6130065917969,2016080000,0.0,0.0
356.97100830078125,370.9460144042969,353.614013671875,365.5880126953125,1616610000,0.0,0.0
365.7760009765625,367.0450134277344,329.58599853515625,334.1759948730469,1699400000,0.0,0.0
334.2640075683594,334.2640075683594,308.4880065917969,322.11199951171875,1790370000,0.0,0.0
320.822998046875,328.5899963378906,318.60198974609375,319.57000732421875,1625420000,0.0,0.0
320.2099914550781,323.5509948730469,284.9339904785156,286.4949951171875,1751190000,0.0,0.0
286.364990234375,286.364990234375,254.64999389648438,278.9320068359375,2137850000,0.0,0.0
280.3869934082031,303.5899963378906,280.1189880371094,282.364013671875,1878150000,0.0,0.0
282.7409973144531,298.47601318359375,280.9280090332031,288.0459899902344,1552970000,0.0,0.0
287.6830139160156,316.1700134277344,287.34600830078125,315.72900390625,1995460000,0.0,0.0
316.7909851074219,320.4460144042969,286.5509948730469,295.81201171875,1764020000,0.0,0.0
295.6700134277344,307.0979919433594,291.3320007324219,300.8340148925781,1447910000,0.0,0.0
301.3810119628906,304.37200927734375,273.510986328125,274.31500244140625,1413790000,0.0,0.0
273.33099365234375,285.9700012207031,273.33099365234375,281.9440002441406,1164120000,0.0,0.0
281.9679870605469,297.4859924316406,264.99798583984375,271.34100341796875,1507660000,0.0,0.0
271.74798583984375,279.5459899902344,271.0899963378906,277.10400390625,1271160000,0.0,0.0
278.1109924316406,283.302001953125,273.8599853515625,282.9670104980469,1450170000,0.0,0.0
283.281005859375,283.5150146484375,278.47100830078125,279.64599609375,1208360000,0.0,0.0
279.5249938964844,279.5249938964844,272.4440002441406,275.1969909667969,1206650000,0.0,0.0
275.3500061035156,285.6029968261719,273.6499938964844,285.6029968261719,1406790000,0.0,0.0
286.64898681640625,297.3999938964844,283.5719909667969,296.4989929199219,1513350000,0.0,0.0
296.1629943847656,297.0710144042969,287.2869873046875,289.31201171875,1474460000,0.0,0.0
289.75299072265625,291.2430114746094,275.21099853515625,284.1050109863281,1513100000,0.0,0.0
284.1199951171875,284.5509948730469,278.51300048828125,283.0039978027344,1411910000,0.0,0.0
283.4960021972656,301.1440124511719,283.4960021972656,295.34100341796875,1546630000,0.0,0.0
295.4530029296875,298.6860046386719,290.9259948730469,294.3710021972656,1321050000,0.0,0.0
295.1809997558594,295.59100341796875,287.4320068359375,289.2590026855469,1394490000,0.0,0.0
289.2969970703125,291.5799865722656,284.2550048828125,285.7229919433594,1554870000,0.0,0.0
286.0450134277344,288.1629943847656,232.33099365234375,232.33099365234375,2390390000,0.0,0.0
231.6479949951172,231.7550048828125,218.1230010986328,230.21499633789062,2097310000,0.0,0.0
229.53500366210938,233.89599609375,217.0749969482422,217.2030029296875,1678260000,0.0,0.0
217.91200256347656,220.36700439453125,193.25900268554688,197.9510040283203,1517200000,0.0,0.0
198.38499450683594,207.66600036621094,188.30599975585938,196.9239959716797,1585980000,0.0,0.0
197.8509979248047,201.88299560546875,189.58399963378906,197.07899475097656,1502960000,0.0,0.0
198.177001953125,198.50599670410156,180.5959930419922,185.0659942626953,1568900000,0.0,0.0
185.42300415039062,185.58700561523438,170.2570037841797,183.33099365234375,1874850000,0.0,0.0
183.6790008544922,214.0019989013672,183.6790008544922,211.35400390625,2330720000,0.0,0.0
212.66900634765625,222.79400634765625,204.87100219726562,211.74899291992188,2232190000,0.0,0.0
209.81399536132812,226.60400390625,209.6060028076172,223.07400512695312,1670490000,0.0,0.0
222.80299377441406,222.80299377441406,211.1179962158203,220.58900451660156,1502260000,0.0,0.0
221.58200073242188,224.26100158691406,195.30799865722656,197.875,2019910000,0.0,0.0
197.09500122070312,213.35699462890625,195.9340057373047,209.97500610351562,1800640000,0.0,0.0
